hip,ra,dec,hp_mag,b_v,plx,pm_ra,pm_de
99240,302.1744172552913,-66.1793210983066,3.6876,0.751,163.71,1211.03,-1130.05
99585,303.14634635008053,0.8671024554654728,6.2593,0.042,5.54,2.12,-20.85
99685,303.42840003676315,43.3790032359155,6.2602,1.489,4.79,-3.48,3.57
99738,303.5605045378116,28.694863655538338,5.2522,0.191,10.97,12.55,-19.33
100261,305.0249322995531,68.88025344938788,5.5486,1.472,4.87,17.67,26.56
100268,305.063430880794,39.40328006387155,6.2445,0.06,5.54,-4.98,-24.15
101017,307.19473398921866,-35.59581278948383,6.0661,-0.094,4.58,1.35,-21.94
101384,308.21813707947166,-24.943725282925264,6.3607,0.001,8.76,6.23,-42.12
101909,309.7707025950635,15.838235644313723,5.9349,-0.145,2.42,-0.71,-14.59
102033,310.15110120996167,29.8054474767773,6.0748,0.163,13.47,20.32,43.81
102062,310.2514991261713,39.0823228694855,6.4802,-0.105,3.24,5.75,0.14
102453,311.4156630555149,30.719656837662512,4.3754,1.051,16.22,-8.98,24.11
102485,311.5240256007389,-25.27051701540111,4.232,0.426,68.13,-51.96,-156.56
102561,311.76488884159716,-2.4868592358951087,6.3944,1.558,4.18,-21.47,-20.22
103301,313.9193436218074,4.532695903056865,6.1886,0.824,7.06,60.96,10.48
103963,315.9672396654426,41.628304113381155,6.4329,0.39,10.38,-2.49,-53.69
104459,317.39830365932573,-11.371654773631494,4.6675,0.926,20.47,94.12,-14.62
104750,318.32194684479225,-27.619058750615963,5.5486,1.425,8.89,97.1,-117.19
104858,318.61995915932016,10.007718761397777,4.5928,0.529,54.09,42.39,-304.19
104962,318.9048957862813,47.974002162814855,6.4102,-0.129,2.21,3.19,-2.31
104963,318.9078769086077,-20.651690286410844,5.334,1.161,5.07,15.01,-2.07
106393,323.2357403999053,49.9776004500745,5.7612,-0.042,6.62,16.19,10.39
106783,324.43171361677247,6.61839618902894,6.2076,0.046,11.41,58.06,-1.74
107382,326.251028720998,-9.082424202703676,5.2628,1.108,4.12,12.8,-1.31
107502,326.59934941138084,25.563372853012236,6.4467,1.212,8.99,164.38,54.44
108226,328.8791289919118,65.32081210449478,5.8832,-0.037,3.18,6.3,-1.07
108693,330.2721459926994,13.11996128743873,5.6918,0.336,12.95,58.44,-56.72
108758,330.46074215564335,52.882246260718645,5.7546,-0.106,3.26,9.95,3.02
108797,330.60935518651047,-16.964834237532276,6.4855,0.447,3.7,6.26,-0.51
108845,330.7361573871538,44.64994162044399,5.5742,-0.029,6.62,-20.85,-33.02
108849,330.76559317409277,-76.11826647504768,6.0295,0.399,15.98,28.43,-66.8
108875,330.8292589780509,11.386556093809494,5.8196,-0.05,5.18,16.79,-2.91
108917,330.9465069470322,64.62775445441653,4.352,0.379,33.79,215.46,91.06
109190,331.7902177587988,58.84077201058317,6.4991,0.877,4.8,-16.09,-22.3
109422,332.53534843171565,-32.54844044187519,5.0428,0.489,54.71,428.96,13.35
109439,332.57901842688295,19.616567006413316,6.3161,0.688,16.88,91.63,-93.7
110000,334.2001814577363,-12.831447616207582,5.5095,1.132,5.56,1.89,5.03
110817,336.7721311026933,65.13227465253607,5.5969,0.302,0.61,0.1,-2.62
110986,337.2831351032169,9.129083605167105,5.7141,1.578,5.47,51.75,-20.36
111062,337.4914518775932,4.432057109660551,5.5934,0.385,19.28,-21.26,-150.4
111310,338.25005265649327,-61.98207292199298,4.9252,1.612,11.24,40.07,-20.17
111394,338.51203741351117,-1.5741793915735771,6.0431,0.977,9.38,40.3,-35.92
111965,340.1998349890311,-3.5541341514283826,6.4267,0.52,28.93,-7.52,-45.25
112179,340.8093648406533,-6.962912262035177,6.4028,-0.039,8.76,25.58,-10.94
112948,343.13149110156877,-32.875450087389254,4.4671,-0.037,15.14,-32.73,-21.21
112961,343.15360162882655,-7.579678656553555,3.8072,1.626,8.47,17.02,33.03
113127,343.64220997537524,-7.2045405276006065,6.3595,1.284,4.85,-16.11,-35.7
113136,343.6626639212191,-15.820759503370605,3.2964,0.066,20.31,-42.6,-27.89
113137,343.66482155422483,-70.07388668943099,6.1865,0.66,37.39,-43.89,73.04
114081,346.5750099064777,18.517614251333825,6.2656,0.482,22.96,224.84,62.08
114163,346.79352154808583,59.72739828366705,6.4121,-0.03,2.39,6.7,-1.68
114212,346.94890376590524,63.63347119352632,6.2497,-0.025,2.44,7.38,-2.6
114855,348.9719873622899,-9.087695683709043,4.409,1.107,21.77,368.78,-17.16
115444,350.7689877485587,12.313951866355257,5.246,1.315,8.4,19.14,-19.41
115623,351.3444222626209,23.40401237378259,4.5524,0.617,19.14,192.19,36.12
116323,353.53731063346936,-1.2475346456904934,5.9767,0.299,15.4,108.57,-12.82
116582,354.3834633397925,44.42903515276207,5.7926,-0.064,4.04,14.2,-17.63
116771,354.9867512803326,5.62735417903367,4.2373,0.507,72.92,377.15,-437.43
117450,357.224616631834,59.978933063994795,6.3371,-0.007,8.52,50.39,16.91
117491,357.3644819321612,1.0761955532766734,5.8254,0.167,10.74,-1.24,-27.07
117567,357.63859555825974,-14.40143821647336,5.8249,1.488,7.17,37.47,-22.05
117863,358.59598882837804,57.4993905277914,4.6682,1.19,0.28,-4.48,-3.73
117880,358.6597519205699,-40.30013660151988,6.1488,0.572,36.1,367.77,29.87
118243,359.75220731706384,55.75494078770884,4.8696,-0.071,0.72,8.14,-5.01
118322,359.97879164179693,-65.57707765409747,4.4758,-0.075,8.74,47.93,-22.95
92043,281.4155467908217,20.54712347198803,4.2992,0.483,52.06,-8.87,-334.56
92056,281.4448188378819,74.08535351266782,5.4095,0.953,10.33,5.21,81.26
92312,282.2224015194586,19.328771285676936,5.9081,0.022,11.41,15.85,-20.37
92831,283.7174091044277,41.60272834883759,5.627,1.034,12.2,-1.15,-2.72
92872,283.86434326009316,6.615505301825717,5.7238,1.041,11.33,7.76,-84.98
93117,284.5417921017079,-83.42216671933316,6.3518,-0.033,5.9,16.27,-11.05
93174,284.6811415910505,-37.10708850263997,4.9201,0.396,33.13,-132.4,-110.62
93408,285.35983254786936,46.935021793965866,5.0663,0.186,26.71,12.19,-87.0
93862,286.7316474631721,-48.299114475779085,5.9599,-0.017,8.48,13.3,-12.05
93925,286.87850534669593,-28.636781594583844,6.1677,1.579,2.57,-0.48,-9.12
94068,287.24965618213844,6.073397267528545,5.3163,0.346,21.84,-10.4,-77.22
94140,287.44083920369076,65.97844333292257,6.2712,0.008,10.7,3.92,28.33
94974,289.90175639458306,54.37605682226218,6.2503,0.03,6.33,14.67,-27.86
95485,291.3398420034342,-13.89726409059166,5.8688,1.372,6.46,54.19,56.39
95498,291.36893142019727,19.798539273042717,5.3097,0.999,12.01,96.42,-70.85
95866,292.46910874078355,-55.44159254732664,6.2994,0.974,10.42,23.69,-65.85
96556,294.4469014558576,-4.647509500417377,5.5444,0.429,31.1,105.78,-53.73
96825,295.20880615004666,45.524649397360896,5.1602,0.426,20.15,84.85,119.92
97307,296.64598282438124,32.88860494053445,6.3431,1.172,8.23,-37.48,-5.73
97635,297.6572236707621,52.98816661917752,5.1838,1.286,16.11,-10.29,-69.68
97749,297.96079199713637,-39.87433781934121,5.3147,-0.045,10.82,18.42,-11.27
98325,299.6581615660099,30.98367184770916,5.4969,-0.06,7.01,33.6,-2.78
98844,301.09647092633924,-0.7090213256816602,5.8221,1.301,7.82,-2.84,-119.98
99171,302.007312246499,-0.6780203670154522,6.1319,1.023,21.3,116.55,-68.32
99770,303.63326020832756,36.80613531034127,4.9931,0.151,23.42,69.81,69.14
99825,303.81907483306355,-27.03253577861496,5.8779,0.878,112.22,1241.85,-180.96
100018,304.3814020666663,29.147509383613585,6.4093,1.01,7.87,-9.29,21.51
100151,304.7331929733382,-47.71076915994447,6.3619,1.657,3.33,12.12,-2.48
100310,305.1658616856382,-12.759044200144048,4.7498,-0.047,12.88,14.74,-14.32
100697,306.2283399818572,-83.3106343939696,6.214,0.203,13.21,22.82,6.35
100751,306.41187379339095,-56.73488064607406,1.8583,-0.118,18.24,6.9,-86.02
100781,306.50659439685944,13.911679462345301,6.48,1.453,2.74,24.21,-27.32
101084,307.3629412885947,56.06817906030141,5.8806,-0.052,3.76,4.75,4.19
101427,308.323384854234,-80.96482605131924,5.9294,1.122,6.25,9.72,-17.19
101810,309.4779429971732,18.268431090332516,5.7461,1.162,8.56,35.44,61.57
101958,309.9093939793529,15.91205267330856,3.765,-0.057,12.85,53.82,8.47
102057,310.23172144814265,-42.396716296049576,6.4146,0.934,6.09,14.53,10.63
102891,312.67375632215266,-12.544729812430335,6.0326,1.075,12.35,126.32,-70.59
103371,314.14490903850464,44.92472733176579,5.9741,0.02,0.6,0.38,-1.55
103902,315.7923581239505,-27.73150548797268,6.4171,0.945,3.42,35.66,-35.72
103949,315.9312495908316,46.86328991881569,6.3875,0.259,12.5,-38.33,-58.15
104139,316.48658075192486,-17.232710971658957,4.0838,-0.01,20.11,79.33,-62.01
104185,316.62600712074436,31.184668530483574,5.8961,0.554,1.93,4.25,-5.02
104217,316.71746848817264,38.73441382636016,6.1467,1.309,285.88,4106.9,3144.68
104755,318.3351599792044,-70.12621738284923,5.1359,1.578,3.65,41.28,-19.69
105148,319.50194004529965,-64.6815106038037,6.3086,-0.064,6.33,16.87,-28.07
105268,319.84255459657743,64.8718423132049,5.179,-0.045,1.64,5.2,5.69
105282,319.869739576114,49.51028914530606,5.712,-0.119,5.98,14.18,2.47
105502,320.52139149720585,19.80435576296197,4.2483,1.108,20.93,105.35,63.51
105570,320.7232571793386,6.811113270700297,5.1828,0.064,9.86,53.98,11.34
105660,321.03093345840534,25.312401358952034,6.2182,0.026,5.72,39.91,8.79
105767,321.32068730251365,-3.55657774766968,5.6151,1.451,8.4,-11.8,-69.54
106003,322.03399509734805,32.22513668738002,5.8333,0.333,22.36,134.02,79.3
106140,322.48699874069877,23.63882924259499,4.6178,1.618,8.28,24.74,3.63
107119,325.4794841837932,71.31118707131161,4.7136,1.108,17.88,119.29,95.17
107238,325.8061772701255,-19.620930910812042,6.2957,0.269,9.21,82.22,-13.08
107398,326.3016706385038,52.26757850747143,6.4881,1.901,0.93,-2.86,-1.42
107487,326.56774417704645,-9.275954076573628,6.0538,1.629,2.75,16.63,7.67
107734,327.3619408986198,20.46244382209898,6.2434,-0.097,2.79,1.17,-0.06
107763,327.461174547401,30.174278492051027,5.0858,0.01,11.87,18.12,-26.83
108759,330.4693678920096,-77.6625285086555,6.4588,0.231,10.03,-12.16,-5.49
109303,332.1702578740046,45.7421380056371,6.2527,0.763,23.38,-52.57,47.68
109332,332.24579385659894,-18.519573251331156,5.7504,-0.154,1.4,0.3,-7.73
109466,332.64043333749515,-4.266863975086917,6.1485,0.981,9.81,71.82,3.74
109556,332.87743440736625,59.414514345363706,5.129,0.192,1.65,-7.46,-11.09
109667,333.2395868203151,-26.327723813425944,6.247,0.169,15.76,-25.91,-27.67
110273,335.0496150006084,-7.82110582539205,5.3365,-0.048,3.7,14.75,1.84
110725,336.50326182804855,70.77088524635654,5.6373,1.216,6.51,20.01,5.32
110790,336.68982739418914,37.443719054914645,6.4133,-0.132,2.18,-0.48,-5.48
110936,337.16325823198423,-39.13140091014867,5.633,0.959,11.44,37.43,-160.51
111362,338.41902775942185,56.62463733823965,5.8826,0.966,9.47,78.59,41.89
111600,339.147788930729,-31.663693115125508,5.9843,1.074,9.12,-41.75,-39.41
112158,340.7505355911678,30.221307435103583,3.0897,0.852,15.22,13.16,-25.67
112203,340.8748695010888,-41.41411834323329,5.0001,1.027,14.16,10.11,-93.79
112241,341.02171770735544,39.46541750864082,6.0596,1.49,4.71,6.96,-28.81
113080,343.52332676765786,-19.175138371031398,6.4987,1.515,7.64,81.65,-4.3
113184,343.7956006663833,-4.987877846000993,5.8916,0.881,11.99,29.88,-10.78
114382,347.4901697527788,-42.86116922324009,5.9361,0.475,29.93,-349.74,-51.1
115438,350.74292248325236,-20.100345112484245,4.118,1.082,19.96,-121.28,-97.59
115528,351.032325745945,-18.688124732184328,6.3489,1.02,10.38,163.08,48.3
115620,351.3307277920947,-56.84893511446307,5.7631,1.063,11.23,84.53,-20.69
115738,351.73293868679997,1.255837508880027,4.9527,0.036,21.25,86.68,-94.29
116118,352.92517444840325,-21.36944006260268,6.3219,0.319,13.13,-1.14,-6.83
116247,353.3192713669154,-20.91452486016008,4.7145,0.02,11.11,-3.41,8.46
116380,353.7459603020542,71.64204910169364,5.9673,1.681,1.55,6.08,-1.88
116912,355.4773126738471,57.259966001145486,6.4116,1.025,3.5,6.23,-5.17
117265,356.653021697033,66.782251438698,5.9362,-0.049,2.19,8.71,-3.59
117447,357.20906242624847,62.21451984255908,5.5888,0.67,0.53,-3.57,-1.57
117494,357.3815740252238,-15.861202674720278,6.3718,1.212,8.32,50.46,-31.1
118076,359.2838458035752,-26.623497610496113,6.3956,1.452,3.37,54.59,21.86
87813,269.07933840756243,-15.812360606725031,5.9463,0.024,13.52,-9.77,-65.32
88267,270.3766786586427,21.59568906951573,4.3512,0.406,7.82,8.36,37.46
89153,272.9305331791618,-23.701167778361622,5.1321,1.055,12.74,7.82,-28.31
90763,277.7701879952076,-32.98900168218063,5.4324,0.182,11.25,-0.96,-45.28
90842,277.9842655794646,-43.50736433439821,5.8655,1.322,2.96,-1.5,-6.82
91461,279.80946276008825,-47.909803284653634,5.9134,0.233,9.14,25.9,15.15
91726,280.5684255738303,-9.05255335172216,4.7879,0.358,16.11,9.21,0.82
91880,280.9634041311497,-6.818011292942371,6.4009,0.479,13.55,30.26,-44.65
91918,281.08066456196303,-35.64192117843568,4.7953,-0.168,6.99,-0.68,-27.24
92016,281.32767235691483,-21.001546348986015,6.4489,0.458,16.36,26.35,-28.34
92112,281.59276688247286,75.43379729616069,5.3902,0.049,11.65,-11.96,68.28
92175,281.7936560038804,-4.747828852654171,4.3804,1.087,3.56,-8.44,-16.37
92398,282.4413029327956,32.81283319153701,5.8726,-0.154,2.49,2.32,-3.87
93015,284.2376693126162,-67.23353532630831,4.4996,0.53,6.52,-8.46,16.47
93393,285.32232139636307,26.291433405797914,5.668,-0.086,5.02,-0.66,-9.28
93423,285.4072422786726,-22.69536602605953,6.3575,1.647,1.61,3.7,-0.06
93574,285.87367860813293,-68.75553295338332,5.9972,0.553,17.76,-20.65,-4.94
93855,286.71715800224604,-16.229235886371328,5.998,-0.025,3.86,-0.73,-16.0
94272,287.8283534272834,-29.502241546208435,6.2731,-0.031,6.82,15.91,-20.2
94311,287.94171261711756,31.283463608720513,5.918,-0.062,3.66,-3.04,-3.42
95492,291.35779815695895,24.91430817441045,6.3085,0.528,36.51,-176.44,-630.36
95673,291.90165171863816,37.941207668600484,6.2632,-0.12,1.38,-0.13,-4.46
95929,292.6379781444581,3.444400031186512,6.0969,-0.019,4.03,14.42,2.2
95999,292.79559587743637,-68.43388722415571,6.085,1.638,2.58,17.06,-13.79
96327,293.78022207219954,-10.560436495829661,5.2829,1.122,7.13,6.63,-2.72
96387,293.9512557093536,36.94454324095033,6.0135,-0.08,5.41,3.82,-1.12
96406,294.00687246469596,-24.719017566858593,5.7009,0.185,11.08,5.76,-24.99
96496,294.26389419826705,-18.231018665183857,5.8161,1.237,8.21,10.4,-14.73
96607,294.60800059499064,-57.98318806859074,6.3582,0.973,6.15,29.93,-61.91
96807,295.1804702529983,-0.6212927152632878,5.6857,0.123,9.26,8.42,23.05
97033,295.8094901521065,58.01675197060697,6.418,0.59,22.62,128.86,-55.54
97229,296.41631581482307,7.6131575831991904,5.9462,0.18,18.65,54.1,0.5
97421,297.0045903130741,-56.36227763191103,5.3919,0.196,20.18,92.25,-136.72
97423,297.01253752417153,-13.70355492103888,6.1618,0.193,15.27,26.88,-24.46
97534,297.3553872353743,-72.5034139520691,5.4624,0.234,22.92,7.16,13.85
97646,297.6865697382399,-59.19363705269271,5.4503,0.082,11.77,22.75,-13.03
97700,297.8306966929176,47.37719353268975,6.3103,0.398,16.0,14.33,17.43
97757,297.9961317531907,47.02734852820004,5.6045,-0.078,0.91,-2.52,-3.52
98563,300.3136587214565,37.098872941029676,6.3832,1.314,3.91,41.07,50.97
98915,301.27802080275245,51.83932159884177,6.2281,1.601,4.56,34.0,30.61
100069,304.52912496176214,40.73209834119652,5.8637,0.073,1.68,-2.33,-6.16
100808,306.5977650340433,56.63867790392203,6.3954,0.018,5.29,11.61,7.99
101160,307.5747961117334,10.895915614930509,6.0303,-0.019,4.39,16.12,3.1
101211,307.73662990881047,-29.11265036779724,6.4162,0.227,4.78,17.79,-6.11
101769,309.38695882337413,14.59520556416066,3.723,0.425,32.33,118.09,-48.06
101808,309.4674205527811,-25.109183204214343,6.4624,0.328,21.04,73.15,-14.9
101983,310.0094428955104,-60.547509233142286,5.2317,0.544,40.55,313.48,-569.91
102253,310.79576549821235,66.65736318065102,5.6598,0.218,23.37,24.55,33.87
102358,311.09183700415286,56.48840840050294,5.9499,1.643,2.97,9.61,-1.32
102819,312.451018824597,7.864154866089756,6.3371,0.019,6.52,27.54,13.24
103294,313.9028291103093,13.721563780951175,5.3553,1.119,6.8,17.36,-11.28
103632,314.95645895573745,47.52094521720046,4.7199,-0.084,2.3,8.12,2.15
103752,315.36679466699746,-68.20960570274495,6.4042,0.101,12.54,-15.62,5.41
104105,316.37171157765823,78.12632212758159,5.894,-0.065,8.1,19.41,29.59
104177,316.6062391658094,-41.38593619940925,5.6961,1.35,4.58,28.01,-12.0
105034,319.1234114156757,42.25182567457454,6.3908,1.251,4.51,0.69,-15.39
105334,320.0395118466821,-45.021899741960716,6.1702,2.387,1.72,-0.18,2.91
105652,320.99475031420616,24.27409144812617,5.7807,0.314,19.3,135.68,18.37
105727,321.20583748276135,80.52485388611169,6.1296,0.95,9.0,42.58,-12.09
106227,322.7470567495136,60.459440131095015,5.5688,0.102,2.16,-1.55,-3.96
106420,323.3245269195966,45.854024006388464,6.3694,1.805,2.45,-2.14,-3.65
107097,325.392786341637,40.805337616739486,6.1119,0.068,6.57,-16.96,-47.58
107232,325.76833429584167,-14.399758728206805,5.9541,0.255,7.49,-4.56,20.26
107608,326.93405548436533,-30.89830609804918,5.0443,0.042,10.16,-34.4,-0.08
107773,327.50054325672704,-64.71244356383879,5.79,1.018,9.65,-3.48,-37.79
107975,328.1248171229646,28.793692268995027,5.6173,0.426,36.43,-58.81,-62.37
108494,329.6824024936869,-21.182929368630166,6.114,1.621,3.1,26.77,-7.15
108535,329.8129328161115,73.18028410631084,5.1402,0.439,27.23,-68.62,-160.18
109492,332.71359145356644,58.201249926870545,3.512,1.558,3.9,13.52,5.24
109602,333.03369806918727,24.950636832700884,6.0961,1.5,0.8,10.45,2.91
109654,333.1992127877825,34.604712704486445,5.51,1.134,12.64,19.56,-50.44
111123,337.6617303563733,-10.677885762073132,4.8253,-0.053,11.26,0.3,-26.87
111196,337.9076154863622,-85.96740195499083,5.9251,1.02,10.06,-37.08,61.28
111954,340.1638564251422,-27.043615074958563,4.1591,-0.105,6.7,23.22,-0.16
111974,340.2188257324465,14.548860217053475,5.8645,0.723,29.59,271.24,123.39
112997,343.2594946457395,16.841261043675843,6.033,1.132,11.17,-20.73,-27.75
113186,343.80676836438516,8.816095503136616,4.9155,-0.003,10.45,80.57,28.5
113246,343.98704988985685,-32.539702170868395,4.3677,0.952,21.16,11.98,33.64
113307,344.19925864621433,-47.96922588923182,5.7836,0.226,13.4,-25.18,2.07
113465,344.6776804792558,7.340239198627505,6.3686,0.052,11.1,-29.24,-66.59
113802,345.6881146182498,44.058764810211194,6.3861,-0.02,3.07,0.35,-5.82
113996,346.2904782690043,-7.693818759214624,5.5152,0.312,15.57,122.41,7.11
114341,347.36150898591006,-21.172485556965878,3.8484,1.202,12.05,55.4,30.49
115115,349.740212273703,-9.610731328105018,4.9983,-0.022,12.47,43.33,-8.3
116250,353.33143949506416,-77.38533163623319,5.9516,0.681,31.81,15.97,1.33
117299,356.75797725186067,57.45137678488058,5.6564,1.63,2.03,4.1,-7.71
117722,358.1252009303003,-14.251206866313847,6.0077,1.252,11.58,-95.96,-2.96
118178,359.5882264867002,-15.847464332815676,6.4486,1.079,5.24,83.23,-8.13
113360,344.38651950236886,3.8101642784026435,6.455,1.122,8.75,67.78,32.11
113593,345.1024204984544,-25.626743835807385,6.465,1.124,8.31,92.17,-41.97
113674,345.3485458467284,-7.061133511581137,6.3714,1.418,6.59,-16.18,-7.97
113781,345.6356697114247,-6.573928527748802,6.2645,1.59,2.24,-5.75,-34.02
113801,345.6845301026102,-20.87039635551719,6.1336,0.946,13.61,-58.22,-129.23
113919,346.04513207457677,50.05168380704125,4.8088,1.058,18.46,166.04,166.94
114162,346.7918849514398,52.81656977596998,6.2928,1.06,9.18,3.62,12.27
114404,347.53690046556943,33.767902774021394,6.4246,1.306,4.01,23.41,-35.84
114745,348.6542355917478,74.23125472856105,5.8967,-0.01,7.2,41.75,6.55
114831,348.9071151727757,70.88808522439294,5.6194,0.263,8.6,17.72,-1.7
115990,352.5079977127427,58.548909922431065,4.8479,-0.122,5.25,17.9,4.15
116097,352.86217408908755,-44.843529431806196,6.1842,1.014,9.53,45.81,-20.32
116768,354.97911503061937,9.677320775263597,6.0514,0.212,18.38,89.86,-10.7
116820,355.1592165384815,-32.07299498706956,5.4652,0.965,11.18,-91.3,-53.29
116824,355.1686086574649,36.720710334033996,6.3308,0.424,22.9,234.06,22.67
116853,355.2869627386585,-11.680662285757778,6.0624,0.984,9.34,70.51,4.0
116918,355.4862756245237,7.250645914253613,5.9373,0.101,10.06,-27.44,-41.07
117315,356.8166150131215,-50.22640404945485,5.119,-0.164,5.4,8.98,-23.22
117472,357.29952974627963,58.96322242488511,6.4548,0.408,12.96,33.39,-9.14
117510,357.45670580901196,-25.33128958302914,6.4771,0.097,10.17,-21.49,-15.79
118114,359.3874532173588,-82.16974344876559,5.8895,1.055,10.69,-26.42,-25.31
118131,359.43978964608465,25.141479018849655,4.6918,1.584,6.85,-35.24,-31.6
118234,359.7321812675605,-52.74595628578801,5.2972,1.121,11.35,58.33,61.23
114273,347.17017194184325,2.127618279334302,5.5777,0.908,12.27,139.87,109.64
114449,347.67759145537514,17.594438083766082,5.8326,1.33,6.43,24.18,-28.13
